nodenumber     x-coordinate     y-coordinate     z-coordinate     x-velocity     y-velocity     z-velocity     velocity-magnitude     pressure
       18355   3.6651074961E-02   5.7867317754E-02   -1.4125431321E-03   1.1144331650E-02   6.5822715811E-03   1.1266697063E-01   1.1340797458E-01   1.3843465766E+04
       18356   3.6656152151E-02   6.1324198849E-02   2.2589745002E-02   1.1969878666E-02   9.3433052511E-03   1.0977146730E-01   1.1081674233E-01   1.3935952277E+04
       18357   3.6657054162E-02   3.9158214264E-02   4.2067386834E-02   5.2483686417E-03   -6.3967924063E-03   1.1738993999E-01   1.1768118939E-01   1.3684433247E+04
       18358   3.6667010553E-02   3.6106867869E-02   4.5037664889E-02   2.5836702268E-03   -1.0852605263E-02   1.1765137944E-01   1.1817910762E-01   1.3719885369E+04
       18359   3.6668057437E-02   3.0731295245E-02   4.7317267538E-02   -2.8786592394E-03   -1.9702711475E-02   1.1797373271E-01   1.1964232164E-01   1.3819861240E+04
       18360   3.6670804799E-02   5.8077435351E-02   -1.4133121424E-04   1.1196454444E-02   6.7202342410E-03   1.1254815711E-01   1.1330317652E-01   1.3847705583E+04
       18361   3.6673544248E-02   4.8577887834E-02   7.0325583938E-03   9.4984137802E-03   1.4482522013E-03   1.1648741921E-01   1.1688300190E-01   1.3688284539E+04
       18362   3.6673546687E-02   3.4897532375E-02   6.7148227933E-02   2.3949429730E-03   -1.0943041220E-02   1.1691836291E-01   1.1745377597E-01   1.3728390686E+04
       18363   3.6677463268E-02   4.5310918523E-02   2.1371592991E-02   8.5297851654E-03   -5.7373171374E-04   1.1692289960E-01   1.1723502401E-01   1.3671488507E+04
       18364   3.6679760629E-02   5.7548581523E-02   -2.6103810290E-03   1.1083051829E-02   6.3222241291E-03   1.1295583735E-01   1.1367420880E-01   1.3833077120E+04
       18365   3.6680815837E-02   3.3575077110E-02   6.7484377057E-02   1.0341775517E-03   -1.3165921674E-02   1.1701758996E-01   1.1776046611E-01   1.3750871696E+04
       18366   3.6685137146E-02   4.2472830624E-02   6.4193923527E-02   8.4680812075E-03   -5.4895905582E-04   1.1588892888E-01   1.1619919790E-01   1.3673757086E+04
       18367   3.6687151098E-02   1.3354394121E-02   6.6390125024E-02   -1.7541874364E-02   -4.3699024799E-02   1.2073024566E-01   1.2958824924E-01   1.4026078334E+04
       18368   3.6690424791E-02   4.5299477312E-02   2.1433358385E-02   8.4933524007E-03   -6.4102319149E-04   1.1693474884E-01   1.1724454543E-01   1.3671524705E+04
       18369   3.6697598586E-02   5.1499335667E-02   -1.2084421637E-02   9.7973914284E-03   2.3591438919E-03   1.1622787522E-01   1.1666393366E-01   1.3704858901E+04
       18370   3.6698517910E-02   4.9190816218E-02   3.9983703904E-04   9.4710219046E-03   1.4351126341E-03   1.1658215101E-01   1.1697503040E-01   1.3687842924E+04
       18371   3.6698783775E-02   4.9097580823E-02   1.7601681056E-03   9.4800551286E-03   1.4454869288E-03   1.1655868039E-01   1.1695249828E-01   1.3688207316E+04
       18372   3.6703390057E-02   5.0145917639E-02   -8.1886784980E-03   9.5188335352E-03   1.6217394198E-03   1.1659958307E-01   1.1699872223E-01   1.3689735733E+04
       18373   3.6704292147E-02   5.8398940856E-02   4.3433292395E-02   1.2446014816E-02   9.2978807078E-03   1.1065845148E-01   1.1174366539E-01   1.3883846329E+04
       18374   3.6704456902E-02   4.1457662058E-02   3.0264757578E-02   6.3729464965E-03   -4.5028718242E-03   1.1747516339E-01   1.1773404060E-01   1.3672637362E+04
       18375   3.6712191990E-02   2.2694579941E-02   4.8910281665E-02   -1.1131103297E-02   -3.2891712176E-02   1.1876736267E-01   1.2373945460E-01   1.3981340053E+04
       18376   3.6712606701E-02   5.1536463463E-02   -1.1966381638E-02   9.7954391464E-03   2.3510990441E-03   1.1623197689E-01   1.1666769367E-01   1.3704865968E+04
       18377   3.6713592462E-02   2.3875323732E-02   6.9469639407E-02   -9.0671930199E-03   -2.9361257461E-02   1.1781664738E-01   1.2175820230E-01   1.3941024992E+04
       18378   3.6714550519E-02   4.2643993120E-02   6.4088451106E-02   8.4773306807E-03   -5.2331343095E-04   1.1587259474E-01   1.1618346356E-01   1.3674662724E+04
       18379   3.6718513355E-02   3.0586705882E-02   6.8068373629E-02   -2.2982417301E-03   -1.8530133299E-02   1.1720317977E-01   1.1868122472E-01   1.3813066364E+04
       18380   3.6725703445E-02   5.7225832538E-02   -3.5163370652E-03   1.1022926304E-02   6.0434200575E-03   1.1326996657E-01   1.1396540334E-01   1.3821610464E+04
       18381   3.6726970482E-02   4.1778076584E-02   2.9506364407E-02   6.4921878407E-03   -4.2879798549E-03   1.1745185850E-01   1.1770927890E-01   1.3672542730E+04
       18382   3.6727217250E-02   5.6040783422E-02   4.9516121731E-02   1.2424396167E-02   8.5874441391E-03   1.1165192348E-01   1.1266881482E-01   1.3837555844E+04
       18383   3.6732063650E-02   1.2132408747E-02   6.5355791558E-02   -1.8496308692E-02   -4.5447505927E-02   1.2135761335E-01   1.3090171713E-01   1.4024370135E+04
       18384   3.6735020993E-02   4.9302726390E-02   5.9195058258E-02   1.1357607486E-02   5.2443510278E-03   1.1413644245E-01   1.1481997196E-01   1.3725443827E+04
       18385   3.6737217927E-02   4.8824177516E-02   5.7421242273E-03   9.4444201168E-03   1.3451595391E-03   1.1653777850E-01   1.1692758589E-01   1.3688010986E+04
       18386   3.6744815084E-02   1.0133413292E-02   6.3305078730E-02   -1.9799794786E-02   -4.7950883101E-02   1.2243191707E-01   1.3296952049E-01   1.4016580331E+04
       18387   3.6749436383E-02   3.9994011375E-02   3.6706341167E-02   5.3172097525E-03   -6.2820107361E-03   1.1748160590E-01   1.1776953809E-01   1.3685081363E+04
       18388   3.6749473041E-02   4.8321270394E-02   1.0546189211E-02   9.3833592157E-03   1.1905223549E-03   1.1652333982E-01   1.1690660160E-01   1.3686765431E+04
       18389   3.6752151407E-02   4.6516300752E-02   1.8362923413E-02   8.8479504592E-03   7.0666581487E-05   1.1677016452E-01   1.1710492109E-01   1.3677061616E+04
       18390   3.6752303402E-02   1.3793887630E-02   5.1208284780E-02   -1.8073138499E-02   -4.4730638874E-02   1.2134726597E-01   1.3058570882E-01   1.4041373874E+04
       18391   3.6753038929E-02   1.1384948349E-02   5.2262759602E-02   -1.9521695058E-02   -4.7461105872E-02   1.2240583630E-01   1.3272845177E-01   1.4033080229E+04
       18392   3.6754675142E-02   3.8572556225E-02   4.3035475116E-02   4.3503495731E-03   -7.8785942961E-03   1.1743735768E-01   1.1778170812E-01   1.3698280523E+04
       18393   3.6757709815E-02   1.3341723610E-02   5.1380938500E-02   -1.8372172822E-02   -4.5281138290E-02   1.2154217773E-01   1.3099778314E-01   1.4040508225E+04
       18394   3.6770494346E-02   1.0204226440E-02   6.3333189500E-02   -1.9819579149E-02   -4.7974997251E-02   1.2242643783E-01   1.3297612101E-01   1.4016315914E+04
       18395   3.6778542646E-02   5.1165574839E-02   -1.0524098737E-02   9.6635768390E-03   1.9976418242E-03   1.1641987646E-01   1.1683733532E-01   1.3698100740E+04
       18396   3.6785599614E-02   5.9541192149E-02   8.0964319876E-03   1.1532441599E-02   7.6632471031E-03   1.1169642028E-01   1.1255137880E-01   1.3877229512E+04
       18397   3.6787543306E-02   4.6411936599E-02   1.8794449391E-02   8.7293418356E-03   -1.5596801054E-04   1.1681629785E-01   1.1714210677E-01   1.3676551397E+04
       18398   3.6790830597E-02   4.8490805470E-02   9.7664871556E-03   9.3510243851E-03   1.1314734089E-03   1.1654901663E-01   1.1692901764E-01   1.3686876955E+04
       18399   3.6793373046E-02   4.1646124946E-02   2.9971865356E-02   6.1629051079E-03   -4.8413067101E-03   1.1747793926E-01   1.1773905836E-01   1.3677027659E+04
       18400   3.6796304043E-02   4.8034418597E-02   6.0391817971E-02   1.0857640952E-02   4.1331647307E-03   1.1461076432E-01   1.1519808469E-01   1.3707672346E+04
       18401   3.6797102881E-02   4.4441460266E-02   2.3688281275E-02   7.7982942433E-03   -1.9236544116E-03   1.1714434786E-01   1.1741938543E-01   1.3671219953E+04
       18402   3.6801705347E-02   8.9055933451E-03   6.1446132212E-02   -2.0667946843E-02   -4.9653535765E-02   1.2322602348E-01   1.3445181481E-01   1.4007753197E+04
       18403   3.6805304594E-02   5.9814288971E-02   1.0199504880E-02   1.1608595928E-02   7.8698606878E-03   1.1151024009E-01   1.1238873543E-01   1.3883179597E+04
       18404   3.6820069120E-02   1.9730582382E-02   4.9623067859E-02   -1.4066465812E-02   -3.7683157478E-02   1.1941910209E-01   1.2601114142E-01   1.4023962649E+04
       18405   3.6820851723E-02   4.9156402871E-02   4.3062027878E-03   9.3838965868E-03   1.2324382552E-03   1.1658872817E-01   1.1697225293E-01   1.3688052010E+04
       18406   3.6823535790E-02   1.2990013141E-02   6.5909308965E-02   -1.8183744740E-02   -4.4812554358E-02   1.2105022700E-01   1.3035325488E-01   1.4025545190E+04
       18407   3.6825262157E-02   5.7817603836E-02   3.8539778375E-04   1.1180388360E-02   6.3868733523E-03   1.1302793751E-01   1.1375899038E-01   1.3830327970E+04
       18408   3.6835576380E-02   4.9866106338E-02   -3.8323206247E-03   9.3686959634E-03   1.2503613788E-03   1.1669974231E-01   1.1708187615E-01   1.3686961244E+04
       18409   3.6837124917E-02   5.2710466852E-02   -1.1363615729E-02   9.9904070828E-03   2.8392625663E-03   1.1593115734E-01   1.1639545905E-01   1.3718187684E+04
       18410   3.6844450113E-02   6.1038240379E-02   3.1360249920E-02   1.2252067385E-02   9.4838628005E-03   1.1009111719E-01   1.1117603561E-01   1.3919644917E+04
       18411   3.6847782966E-02   5.5759920133E-02   -7.4247822368E-03   1.0696487911E-02   4.8532008113E-03   1.1442962835E-01   1.1503090131E-01   1.3777879865E+04
       18412   3.6848078087E-02   2.8344876500E-02   4.7874006501E-02   -6.3652309881E-03   -2.5183075729E-02   1.1806714907E-01   1.2089067441E-01   1.3897110473E+04
       18413   3.6849386573E-02   5.9754004113E-02   1.0306840149E-02   1.1612289818E-02   7.7882060418E-03   1.1164931333E-01   1.1252142283E-01   1.3878334412E+04
       18414   3.6851776980E-02   4.6184751357E-02   1.9636335205E-02   8.4839610067E-03   -6.1768135736E-04   1.1690186305E-01   1.1721094108E-01   1.3675954992E+04
       18415   3.6852015760E-02   2.5869602057E-02   4.8340063264E-02   -8.8387409499E-03   -2.9132086199E-02   1.1831378733E-01   1.2216772921E-01   1.3945350994E+04
       18416   3.6857913487E-02   5.8365757868E-02   4.3147580579E-02   1.2439796316E-02   9.0468267233E-03   1.1106265152E-01   1.1212272816E-01   1.3870060245E+04
       18417   3.6858784234E-02   4.0038309499E-02   3.8323032344E-02   4.9458418121E-03   -6.8621778719E-03   1.1742108568E-01   1.1772536770E-01   1.3693653043E+04
       18418   3.6859962229E-02   8.0571339457E-03   5.8681050638E-02   -2.1315882418E-02   -5.0951910652E-02   1.2388493046E-01   1.3563900632E-01   1.4000629263E+04
       18419   3.6862240438E-02   6.0728542509E-02   3.3703168876E-02   1.2309145097E-02   9.4708827619E-03   1.1021342127E-01   1.1130234005E-01   1.3913053784E+04
       18420   3.6865981176E-02   5.8822152315E-02   5.2214458293E-03   1.1404314991E-02   7.0653321608E-03   1.1239773180E-01   1.1319552744E-01   1.3852838111E+04
       18421   3.6868803369E-02   6.0648228182E-02   3.4153544024E-02   1.2319665353E-02   9.4561784984E-03   1.1025592939E-01   1.1134434620E-01   1.3911098059E+04
       18422   3.6869199344E-02   5.2988695798E-02   -1.1033385064E-02   1.0038485483E-02   2.9577485899E-03   1.1585575307E-01   1.1632744726E-01   1.3721485837E+04
       18423   3.6869390566E-02   1.9801318957E-02   6.9111481659E-02   -1.3319561966E-02   -3.6254946681E-02   1.1864342208E-01   1.2477216633E-01   1.4005277256E+04
       18424   3.6873148139E-02   5.8717650063E-02   4.8165398492E-03   1.1384007542E-02   6.9836209397E-03   1.1248650790E-01   1.1327656884E-01   1.3849676649E+04
       18425   3.6877210066E-02   5.0821676650E-02   -8.4969236197E-03   9.4920295508E-03   1.5715171763E-03   1.1660645024E-01   1.1700270309E-01   1.3692000347E+04
       18426   3.6881012868E-02   5.7123852582E-02   4.6766719830E-02   1.2430054881E-02   8.6691609519E-03   1.1158724981E-01   1.1261161102E-01   1.3844975394E+04
       18427   3.6882445582E-02   6.0434044090E-02   3.5215167219E-02   1.2342345505E-02   9.4135031102E-03   1.1036379478E-01   1.1145005488E-01   1.3906119631E+04
       18428   3.6889087358E-02   2.6234517789E-02   6.8788183360E-02   -7.6928273586E-03   -2.7078512655E-02   1.1752028166E-01   1.2084470217E-01   1.3921907808E+04
       18429   3.6889613368E-02   4.0900195167E-02   3.2227006771E-02   5.2786082243E-03   -6.3245420551E-03   1.1753092940E-01   1.1781928070E-01   1.3688734256E+04
       18430   3.6891632429E-02   5.5767068884E-02   -6.9836895871E-03   1.0691674914E-02   4.7960625906E-03   1.1449657035E-01   1.1509465127E-01   1.3775416163E+04
       18431   3.6892719664E-02   1.6537897628E-02   6.7945658740E-02   -1.5919339165E-02   -4.0690913519E-02   1.1965087701E-01   1.2737938676E-01   1.4024611282E+04
       18432   3.6893908749E-02   2.0370944593E-02   6.9187950724E-02   -1.2951589905E-02   -3.5629052391E-02   1.1851395045E-01   1.2442961668E-01   1.4001795700E+04
       18433   3.6895121977E-02   5.7440499760E-02   -4.5826056129E-04   1.1104848866E-02   6.0377095905E-03   1.1341332791E-01   1.1411553160E-01   1.3816108717E+04
       18434   3.6896211848E-02   5.5728203970E-02   4.9882317601E-02   1.2348618358E-02   8.1565260670E-03   1.1215491555E-01   1.1312710716E-01   1.3818052893E+04
       18435   3.6899255178E-02   5.6417109964E-02   4.8466851349E-02   1.2395649888E-02   8.4052604724E-03   1.1189756739E-01   1.1289537691E-01   1.3830407261E+04
       18436   3.6902134405E-02   4.6844120490E-02   1.7925833741E-02   8.6395972545E-03   -3.0314089959E-04   1.1683256984E-01   1.1715196930E-01   1.3678680872E+04
       18437   3.6903016518E-02   9.2378815700E-03   5.4429044990E-02   -2.0958299609E-02   -5.0213624003E-02   1.2355621755E-01   1.3500665633E-01   1.4012902789E+04
       18438   3.6904172649E-02   6.0879873949E-02   3.2344896797E-02   1.2285599716E-02   9.4014420881E-03   1.1029415977E-01   1.1137380640E-01   1.3911904929E+04
       18439   3.6909728678E-02   1.6831273172E-02   6.8053798374E-02   -1.5760480780E-02   -4.0404554040E-02   1.1956115835E-01   1.2718408442E-01   1.4024130366E+04
       18440   3.6912548767E-02   6.1070603857E-02   2.9950614152E-02   1.2228853463E-02   9.3334513158E-03   1.1030700335E-01   1.1137456244E-01   1.3913830489E+04
       18441   3.6912691605E-02   3.2096488782E-02   4.7069386651E-02   -2.8143437994E-03   -1.9488994426E-02   1.1778971728E-01   1.1942428117E-01   1.3827854787E+04
       18442   3.6915240095E-02   6.1116498687E-02   2.4218192527E-02   1.2073990463E-02   9.0331855454E-03   1.1051524551E-01   1.1153922708E-01   1.3911265431E+04
       18443   3.6915656400E-02   8.5411216103E-03   6.0210262727E-02   -2.1135714080E-02   -5.0541159630E-02   1.2361648918E-01   1.3521155137E-01   1.4001365634E+04
       18444   3.6918313203E-02   6.0994768879E-02   2.1982976629E-02   1.2008186596E-02   8.8578566759E-03   1.1067822438E-01   1.1167957523E-01   1.3907096287E+04
       18445   3.6918452142E-02   9.4602632092E-03   6.1983379616E-02   -2.0609294299E-02   -4.9463664463E-02   1.2305259366E-01   1.3421377694E-01   1.4007488262E+04
       18446   3.6927689653E-02   1.2230519364E-02   5.2128153595E-02   -1.9462590968E-02   -4.7250414933E-02   1.2221095562E-01   1.3246475694E-01   1.4034292689E+04
       18447   3.6929559195E-02   3.5705858159E-02   6.6777861759E-02   1.8155381882E-03   -1.1786628605E-02   1.1679355227E-01   1.1740082898E-01   1.3746797528E+04
       18448   3.6932387516E-02   6.0036071423E-02   1.4232360129E-02   1.1745042208E-02   8.0113115975E-03   1.1154260800E-01   1.1244501113E-01   1.3880535938E+04
       18449   3.6941116118E-02   5.7849472390E-02   4.4533217700E-02   1.2428676322E-02   8.7711967781E-03   1.1146005689E-01   1.1249333389E-01   1.3853369187E+04
       18450   3.6941176780E-02   8.3483445095E-03   5.6554038331E-02   -2.1405158265E-02   -5.1095264064E-02   1.2394292339E-01   1.3575991701E-01   1.4001758468E+04
       18451   3.6942967861E-02   5.9641031198E-02   1.0691865454E-02   1.1620258752E-02   7.6251434436E-03   1.1192461143E-01   1.1278427137E-01   1.3868506145E+04
       18452   3.6943294683E-02   5.9678104643E-02   1.1014095476E-02   1.1631915769E-02   7.6591460661E-03   1.1189247139E-01   1.1275588294E-01   1.3869524859E+04
       18453   3.6948661534E-02   5.3711878544E-02   5.3265481662E-02   1.2078944219E-02   7.1622410329E-03   1.1301056759E-01   1.1387970398E-01   1.3778920643E+04
       18454   3.6949503526E-02   5.1028363176E-02   5.7046117787E-02   1.1529702830E-02   5.6790033854E-03   1.1391826723E-01   1.1464099064E-01   1.3737897653E+04
       18455   3.6950677861E-02   4.1196203300E-02   3.1501137992E-02   5.2311095860E-03   -6.3867088813E-03   1.1751974306E-01   1.1780935687E-01   1.3691177446E+04
       18456   3.6953351069E-02   4.1061708921E-02   6.4747328034E-02   6.4942007468E-03   -3.9536446902E-03   1.1624189959E-01   1.1649027929E-01   1.3688695472E+04
       18457   3.6955297138E-02   5.7320722603E-02   -2.3916376551E-04   1.1082220977E-02   5.8840424061E-03   1.1359547894E-01   1.1428635270E-01   1.3809231102E+04
       18458   3.6956681493E-02   2.6901096438E-02   6.8589421466E-02   -7.3910410257E-03   -2.6565584369E-02   1.1743973995E-01   1.2063353713E-01   1.3918460037E+04
       18459   3.6959982938E-02   5.9242638170E-02   8.2597404127E-03   1.1521269343E-02   7.2838998671E-03   1.1227560381E-01   1.1309998256E-01   1.3856663547E+04
       18460   3.6960584208E-02   2.6956982762E-02   6.8574808716E-02   -7.3566195413E-03   -2.6508772442E-02   1.1743325601E-01   1.2061262158E-01   1.3917946543E+04
       18461   3.6960799105E-02   6.1087850917E-02   2.5049504642E-02   1.2103648193E-02   9.0083674959E-03   1.1061557048E-01   1.1163983795E-01   1.3907333642E+04
       18462   3.6962227215E-02   5.1617113944E-02   -9.3293959563E-03   9.6067603222E-03   1.8523059813E-03   1.1646662089E-01   1.1687683544E-01   1.3698497711E+04
       18463   3.6962427756E-02   2.1618709141E-02   4.9301747848E-02   -1.3097375781E-02   -3.6000429774E-02   1.1902967217E-01   1.2504253298E-01   1.4016109585E+04
       18464   3.6964842250E-02   4.6033659348E-02   6.1911591139E-02   9.6298980579E-03   1.6970037108E-03   1.1531947126E-01   1.1573329344E-01   1.3688432951E+04
       18465   3.6970644738E-02   4.2529517298E-02   2.8236684549E-02   6.0719745242E-03   -4.9437497454E-03   1.1743357710E-01   1.1769432683E-01   1.3683432804E+04
       18466   3.6972074442E-02   5.8959068738E-02   6.9575651169E-03   1.1459553771E-02   7.0613386823E-03   1.1250534861E-01   1.1330771087E-01   1.3848603810E+04
       18467   3.6973713501E-02   5.3191898088E-02   -1.0058895816E-02   1.0018799140E-02   2.8781099253E-03   1.1590355399E-01   1.1637136109E-01   1.3720503493E+04
       18468   3.6982490110E-02   8.8801192216E-03   5.5349787906E-02   -2.1267215894E-02   -5.0791595235E-02   1.2378197462E-01   1.3547714885E-01   1.4005948297E+04
       18469   3.6984434674E-02   6.0561939668E-02   1.8838919004E-02   1.1908799298E-02   8.4177879102E-03   1.1120523603E-01   1.1215740356E-01   1.3890480900E+04
       18470   3.6998713630E-02   2.7926481227E-02   6.8354915953E-02   -6.6003224430E-03   -2.5282482129E-02   1.1732862223E-01   1.2020305218E-01   1.3905135736E+04
       18471   3.6998891089E-02   5.8349225782E-02   4.2821116509E-02   1.2419468426E-02   8.8040491498E-03   1.1141598475E-01   1.1245121669E-01   1.3857725182E+04
       18472   3.7000087887E-02   9.5252929562E-03   5.4387871057E-02   -2.1014064495E-02   -5.0268430803E-02   1.2352415002E-01   1.3500637644E-01   1.4011742213E+04
       18473   3.7003759517E-02   4.2466949096E-02   2.8446745537E-02   5.9014414704E-03   -5.2272107372E-03   1.1744306478E-01   1.1770736684E-01   1.3685981831E+04
       18474   3.7007545622E-02   6.0651034116E-02   1.9750314740E-02   1.1941360250E-02   8.4735920110E-03   1.1117916562E-01   1.1213922023E-01   1.3890993705E+04
       18475   3.7008654359E-02   5.0025394774E-02   5.6762141861E-04   9.2763400164E-03   1.0474794482E-03   1.1667823967E-01   1.1705109700E-01   1.3689068656E+04
       18476   3.7011867665E-02   5.6060396940E-02   -4.5842718103E-03   1.0751618798E-02   4.8535090140E-03   1.1449775113E-01   1.1510381780E-01   1.3775415301E+04
       18477   3.7014433471E-02   2.5789138953E-02   4.8443277751E-02   -9.6929601475E-03   -3.0429174331E-02   1.1830912635E-01   1.2254361470E-01   1.3965849389E+04
       18478   3.7014992934E-02   5.3434799318E-02   -9.5896284677E-03   1.0053818504E-02   2.9581597462E-03   1.1585241788E-01   1.1632546026E-01   1.3722843778E+04
       18479   3.7016131863E-02   4.5374916479E-02   2.2093155223E-02   7.6420406052E-03   -2.1475733988E-03   1.1712127084E-01   1.1738996950E-01   1.3677686979E+04
       18480   3.7018689366E-02   5.2784709096E-02   -9.7120161110E-03   9.8726822704E-03   2.4998876128E-03   1.1612142884E-01   1.1656717174E-01   1.3712405661E+04
       18481   3.7020020832E-02   4.0398793790E-02   3.4635438696E-02   4.3746224429E-03   -7.7940618852E-03   1.1751219227E-01   1.1785160183E-01   1.3704647574E+04
       18482   3.7020851658E-02   5.9622223680E-02   3.8245394518E-02   1.2392386175E-02   9.0621848897E-03   1.1101194008E-01   1.1206848473E-01   1.3879346059E+04
       18483   3.7021934137E-02   4.9583856253E-02   4.7766229192E-03   9.2065980221E-03   8.8530034256E-04   1.1666538573E-01   1.1703143779E-01   1.3688480525E+04
       18484   3.7023037205E-02   5.9255451541E-02   9.0233521333E-03   1.1540449091E-02   7.2348837916E-03   1.1238637973E-01   1.1320876228E-01   1.3852401150E+04
       18485   3.7028107158E-02   5.0495878651E-02   -4.1555095368E-03   9.2778963835E-03   1.0774514237E-03   1.1673741338E-01   1.1711047752E-01   1.3688597737E+04
       18486   3.7033174413E-02   9.0804064691E-03   6.0936610725E-02   -2.1079573835E-02   -5.0351356744E-02   1.2343550857E-01   1.3496641187E-01   1.4000656326E+04
       18487   3.7034619750E-02   5.1386006037E-02   -8.1459969436E-03   9.4658013794E-03   1.5216001752E-03   1.1660061884E-01   1.1699410659E-01   1.3694317879E+04
       18488   3.7036737485E-02   5.3925035341E-02   -9.0333125513E-03   1.0171059717E-02   3.2554725923E-03   1.1566457010E-01   1.1615653806E-01   1.3730343308E+04
       18489   3.7038229950E-02   5.1025090044E-02   -7.0791330726E-03   9.3667086077E-03   1.2917658007E-03   1.1668836953E-01   1.1707083100E-01   1.3691049547E+04
       18490   3.7041886655E-02   4.0656822215E-02   6.4887834644E-02   5.7889988525E-03   -5.1300469482E-03   1.1630909018E-01   1.1656600855E-01   1.3697609309E+04
       18491   3.7044543885E-02   4.9884944737E-02   2.9055827127E-03   9.2283929688E-03   9.4195701702E-04   1.1667027457E-01   1.1703847012E-01   1.3689212931E+04
       18492   3.7050404679E-02   5.0607019161E-02   -4.4902114640E-03   9.2720072511E-03   1.0697654331E-03   1.1674057248E-01   1.1711308971E-01   1.3688900594E+04
       18493   3.7050498703E-02   3.7329520320E-02   6.6198997999E-02   2.7608031785E-03   -1.0186316351E-02   1.1664024752E-01   1.1711673841E-01   1.3736200485E+04
       18494   3.7050829372E-02   5.6376919181E-02   -2.8005517182E-03   1.0836262012E-02   5.0530109112E-03   1.1435301222E-01   1.1497638409E-01   1.3780742953E+04
       18495   3.7054487373E-02   5.6945951928E-02   -5.0106577882E-04   1.0989995220E-02   5.4884620632E-03   1.1399684097E-01   1.1465680513E-01   1.3794004683E+04
       18496   3.7055815865E-02   8.4222677050E-03   5.7987935069E-02   -2.1542859069E-02   -5.1301686872E-02   1.2395408902E-01   1.3586969507E-01   1.3996167777E+04
       18497   3.7056565627E-02   5.7162681277E-02   3.3225677932E-04   1.1044853532E-02   5.6477222884E-03   1.1386306053E-01   1.1453681552E-01   1.3798982250E+04
       18498   3.7059646422E-02   5.5635194447E-02   -5.4278381104E-03   1.0624818604E-02   4.4607125279E-03   1.1481855074E-01   1.1539533925E-01   1.3763204345E+04
       18499   3.7069639024E-02   4.5484305141E-02   6.2227519963E-02   9.0391113876E-03   6.1315272636E-04   1.1552343567E-01   1.1587815014E-01   1.3686875576E+04
       18500   3.7069944695E-02   3.3185102046E-02   6.7357924685E-02   -1.5650310345E-03   -1.7198289635E-02   1.1690996280E-01   1.1817855089E-01   1.3811473998E+04
       18501   3.7071019825E-02   1.6000383882E-02   6.7443293699E-02   -1.6866552488E-02   -4.2278852930E-02   1.2000527709E-01   1.2834815358E-01   1.4028049745E+04
       18502   3.7075313853E-02   4.7917101493E-02   1.5079260282E-02   8.6625408073E-03   -2.1420681428E-04   1.1679975655E-01   1.1712074380E-01   1.3683394365E+04
       18503   3.7075748303E-02   6.0330671085E-02   1.8117301263E-02   1.1879421925E-02   8.1489035590E-03   1.1158180165E-01   1.1250788307E-01   1.3877487034E+04
       18504   3.7083308644E-02   6.0066112719E-02   1.6368250221E-02   1.1811035844E-02   7.9236333478E-03   1.1180828376E-01   1.1270925806E-01   1.3870128504E+04
       18505   3.7083313346E-02   4.5988500417E-02   6.1864068282E-02   9.2778448182E-03   1.0617452547E-03   1.1542688092E-01   1.1580401783E-01   1.3688648759E+04
       18506   3.7083342594E-02   6.0429484871E-02   1.8874663360E-02   1.1907643492E-02   8.2229544456E-03   1.1151827769E-01   1.1245325790E-01   1.3879416214E+04
       18507   3.7087279823E-02   5.5040196775E-02   -6.7725417953E-03   1.0447784834E-02   3.9648434440E-03   1.1518683017E-01   1.1572762003E-01   1.3749145570E+04
       18508   3.7096828462E-02   5.4029450657E-02   -8.3812375940E-03   1.0159568545E-02   3.2072461013E-03   1.1569378925E-01   1.1618328680E-01   1.3729584358E+04
       18509   3.7099645832E-02   5.8917620885E-02   4.0644632509E-02   1.2398253241E-02   8.7727315421E-03   1.1145535448E-01   1.1248543704E-01   1.3859640744E+04
       18510   3.7103852877E-02   5.0988708425E-02   -5.7064086499E-03   9.2887047789E-03   1.1206376324E-03   1.1672607166E-01   1.1710043412E-01   1.3690430217E+04
       18511   3.7106775018E-02   5.1416948049E-02   5.6402185408E-02   1.1416601244E-02   5.4293752908E-03   1.1403897621E-01   1.1473754833E-01   1.3735193147E+04
       18512   3.7113207891E-02   3.8573162100E-02   4.3365703821E-02   2.6044951878E-03   -1.0637790920E-02   1.1737257008E-01   1.1788242531E-01   1.3736264607E+04
       18513   3.7117142121E-02   5.6117437759E-02   4.8749483853E-02   1.2275766533E-02   7.8550945865E-03   1.1248055221E-01   1.1342077226E-01   1.3807724405E+04
       18514   3.7124237767E-02   6.0338580911E-02   1.8658371573E-02   1.1895498695E-02   8.1110699469E-03   1.1167321897E-01   1.1259751409E-01   1.3873943770E+04
       18515   3.7125169295E-02   3.3817807882E-02   6.7174661405E-02   -1.2170914074E-03   -1.6614805620E-02   1.1685092374E-01   1.1803250169E-01   1.3806900298E+04
       18516   3.7128260849E-02   8.6478017502E-03   5.7136033596E-02   -2.1600954150E-02   -5.1379976286E-02   1.2396288273E-01   1.3591651658E-01   1.3995828206E+04
       18517   3.7129386318E-02   1.3367110283E-02   6.5708380522E-02   -1.8770043485E-02   -4.5745733020E-02   1.2121739040E-01   1.3091463768E-01   1.4022876538E+04
       18518   3.7130358205E-02   2.2501039287E-02   4.9213863328E-02   -1.3037552564E-02   -3.5823112882E-02   1.1889023642E-01   1.2485255908E-01   1.4019160729E+04
